Instance,country,region_code,region_name,latitude,longitude,location_geom,total_hospitalized_patients,recovered,deaths
4853,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1597,3209,981
4854,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1556,3730,1026
4855,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1477,4189,1059
4856,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1448,4638,1087
4857,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1453,4954,1112
4858,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1407,5173,1154
4859,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1368,5566,1181
4860,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1329,5750,1206
4861,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1289,6306,1244
4862,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1234,6671,1288
4863,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1221,7018,1315
4864,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1222,7375,1344
4865,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1187,7699,1408
4866,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1156,8019,1437
4867,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1126,8354,1459
4868,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1087,8840,1479
4869,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1078,9291,1502
4870,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1058,9503,1516
4871,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1056,9611,1528
4872,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1024,9741,1545
4873,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),992,10122,1568
4874,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),959,10430,1589
4875,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),910,10804,1627
4876,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),475,11151,1643
4877,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),445,11474,1657
4878,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),438,11615,1666
4879,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),426,11906,1686
4880,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),394,12081,1712
4881,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),368,12384,1743
4882,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),335,12688,1762
4883,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),310,12983,1783
4884,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),295,13106,1794
4885,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),285,13143,1803
4886,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),277,13423,1820
4887,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),271,13666,1832
4888,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),252,13911,1841
4889,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),227,14182,1854
4890,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),219,14363,1865
4891,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),196,14557,1869
4892,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),189,14641,1878
4893,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),188,14788,1886
4894,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),177,14931,1895
4895,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),157,15202,1898
4896,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),144,15379,1906
4897,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),127,15618,1916
4898,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),118,15734,1918
4899,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),116,15768,1918
4900,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),108,15838,1921
4901,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),108,15856,1921
4902,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),99,15915,1934
4903,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),98,16007,1938
4904,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),84,16069,1949
4905,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),82,16144,1954
4906,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),83,16152,1955
4907,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),77,16226,1961
4908,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),66,16268,1961
4909,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),52,16313,1964
4910,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),49,16383,1967
4911,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),42,16457,1977
4912,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),41,16469,1978
4913,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),39,16487,1978
4914,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),37,16521,1982
4915,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),38,16558,1987
4916,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),34,16632,1994
4917,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),31,16655,1998
4918,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),28,16661,2002
4919,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),29,16660,2002
4920,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),30,16659,2003
4921,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),31,16682,2004
4922,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),27,16700,2004
4923,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),30,16724,2006
4924,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),17,16768,2007
4925,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),19,16775,2007
4926,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),17,16807,2008
4927,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),18,16808,2008
4928,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),21,16812,2012
4929,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),17,16849,2022
4930,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),20,16890,2022
4931,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),19,16901,2023
4932,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),17,16907,2023
4933,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),18,16915,2023
4934,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),18,16919,2024
4935,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),19,16922,2034
4936,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),20,16928,2034
4937,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),19,16929,2037
4938,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),17,16936,2039
4939,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),23,16942,2039
4940,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),23,16948,2039
4941,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),25,16950,2039
4942,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),31,16952,2041
4943,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),32,16960,2043
4944,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),33,16968,2047
4945,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),35,16976,2047
4946,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),35,16985,2049
4947,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),35,16990,2050
4948,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),37,16990,2050
4949,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),37,16994,2053
4950,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),37,17007,2057
4951,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),30,17010,2062
4952,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),32,17011,2063
4953,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),31,17021,2064
4954,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),32,17023,2064
4955,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),31,17027,2064
4956,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),33,17026,2069
4957,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),31,17034,2073
4958,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),34,17039,2073
4959,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),36,17046,2074
4960,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),32,17090,2075
4961,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),31,17102,2075
4962,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),29,17106,2076
4963,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),37,17111,2077
4964,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),39,17150,2077
4965,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),42,17178,2077
4966,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),37,17242,2078
4967,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),35,17287,2083
4968,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),34,17333,2083
4969,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),35,17336,2083
4970,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),39,17356,2085
4971,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),39,17376,2092
4972,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),36,17406,2094
4973,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),39,17447,2095
4974,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),42,17476,2096
4975,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),39,17507,2096
4976,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),41,17526,2096
4977,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),48,17530,2098
4978,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),45,17615,2099
4979,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),42,17645,2100
4980,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),48,17683,2102
4981,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),48,17714,2104
4982,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),47,17862,2104
4983,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),47,17919,2104
4984,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),51,17964,2107
4985,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),52,18063,2116
4986,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),63,18131,2117
4987,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),56,18232,2119
4988,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),60,18290,2120
4989,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),59,18399,2120
4990,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),59,18422,2120
4991,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),78,18444,2122
4992,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),79,18510,2123
4993,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),83,18567,2123
4994,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),89,18671,2126
4995,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),88,18758,2130
4996,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),91,18875,2130
4997,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),98,18940,2130
4998,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),105,19072,2132
4999,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),95,19137,2135
5000,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),95,19295,2135
5001,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),102,19427,2138
5002,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),111,19586,2141
5003,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),109,19700,2142
5004,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),110,19737,2144
5005,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),117,19849,2146
5006,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),121,19997,2151
5007,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),121,20132,2151
5008,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),123,20261,2153
5009,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),135,20406,2158
5010,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),134,20527,2162
5011,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),141,20589,2162
5012,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),155,20696,2165
5013,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),155,20832,2167
5014,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),161,20961,2169
5015,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),159,21089,2173
5016,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),168,21208,2174
5017,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),169,21307,2176
5018,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),176,21359,2176
5019,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),188,21448,2177
5020,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),194,21541,2178
5021,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),204,21748,2183
5022,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),189,21871,2189
5023,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),195,22058,2193
5024,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),198,22195,2194
5025,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),202,22259,2194
5026,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),223,22319,2198
5027,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),230,22464,2200
5028,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),232,22620,2206
5029,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),229,22821,2209
5030,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),251,23017,2216
5031,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),262,23197,2218
5032,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),273,23323,2219
5033,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),305,23435,2226
5034,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),306,23565,2226
5035,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),319,23728,2237
5036,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),339,23895,2244
5037,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),371,24064,2247
5038,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),422,24170,2256
5039,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),440,24253,2255
5040,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),510,24319,2268
5041,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),495,24550,2282
5042,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),559,24681,2301
5043,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),579,24798,2308
5044,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),616,24931,2317
5045,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),656,25036,2329
5046,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),688,25087,2332
5047,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),747,25131,2344
5048,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),798,25180,2355
5049,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),856,25247,2371
5050,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),894,25321,2388
5051,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),924,25373,2401
5052,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),964,25421,2418
5053,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1009,25437,2427
5054,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1153,25471,2458
5055,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1225,25517,2478
5056,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1326,25560,2516
5057,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1353,25612,2543
5058,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1476,25682,2568
5059,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1540,25725,2574
5060,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1659,25735,2595
5061,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1800,31362,2643
5062,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1877,32413,2689
5063,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),1976,33419,2727
5064,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2050,34454,2764
5065,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2097,35563,2816
5066,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2175,36525,2845
5067,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2237,37277,2867
5068,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2246,39928,2967
5069,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2353,41613,3019
5070,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2400,43052,3057
5071,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2437,44349,3123
5072,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2475,45789,3190
5073,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2492,47005,3221
5074,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2570,48237,3258
5075,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2636,50709,3353
5076,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2727,51509,3429
5077,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2751,55403,3501
5078,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2743,57025,3561
5079,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2963,58756,3644
5080,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2753,60201,3677
5081,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2780,61216,3711
5082,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2828,63312,3818
5083,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2827,78230,3887
5084,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2808,79905,3982
5085,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2786,81204,4065
5086,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2801,82674,4173
5087,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2816,84235,4210
5088,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2846,85237,4261
5089,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2848,86822,4374
5090,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2870,87950,4403
5091,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2936,89880,4551
5092,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2915,91699,4659
5093,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2954,93648,4769
5094,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2946,95141,4801
5095,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2991,96115,4827
5096,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3040,99108,4992
5097,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3045,101313,5069
5098,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3053,104069,5161
5099,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3026,105938,5268
5100,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2935,109856,5382
5101,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2966,111400,5434
5102,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2994,112551,5481
5103,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3021,114379,5631
5104,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3010,116872,5747
5105,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2981,119901,5859
5106,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2928,141454,5953
5107,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2944,142487,5986
5108,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2986,144593,6038
5109,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3051,146385,6107
5110,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3044,149426,6298
5111,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3069,152642,6410
5112,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3059,156263,6539
5113,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3029,159469,6629
5114,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3040,161049,6675
5115,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3053,163342,6763
5116,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3074,165177,6813
5117,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),3055,168881,6988
5118,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2955,175322,7114
5119,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2953,177998,7157
5120,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2906,182506,7263
5121,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2889,187023,7345
5122,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2940,189784,7389
5123,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2940,192734,7427
5124,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2955,197517,7593
5125,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2887,202065,7684
5126,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2775,206185,7785
5127,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2713,211662,7859
5128,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2655,216500,7932
5129,ITA,5,Veneto,45.43490485,12.33845213,POINT(12.33845213 45.43490485),2631,219554,7978
